Original_Title,Title,Main_Artist,Original_Artist,Source_Channel,Album,Genre,YouTube_URL,Cover_URL,File_Path,Possible_Duplicate
Tiffany Young - Teach You (Official Music Video),Teach You,Girls' Generation,Tiffany Young,Tiffany Young,Single,kpop-gen2,https://music.youtube.com/watch?v=16QbCoxLNkI,https://i.ytimg.com/vi/16QbCoxLNkI/maxresdefault.jpg,Girls Generation/Single/Tiffany Young - Teach You (Official Music Video).mp3,False
[STATION] 유리 X 서현 'Secret' MV,Secret,Girls' Generation,Girls' Generation,SMTOWN,Single,kpop-gen2,https://music.youtube.com/watch?v=ZRPgtoEO6OM,https://i.ytimg.com/vi/ZRPgtoEO6OM/maxresdefault.jpg,Girls Generation/Single/[STATION] 유리 X 서현 'Secret' MV.mp3,False
Closer,Closer,Girls' Generation,Girls' Generation,Girls' Generation,FOREVER 1 - The 7th Album,kpop-gen2,https://music.youtube.com/watch?v=fa4Y9t1Nsw8,https://i.ytimg.com/vi/fa4Y9t1Nsw8/maxresdefault.jpg,Girls Generation/FOREVER 1 - The 7th Album/Closer.mp3,False
[STATION] HYOYEON 효연 'Mystery' MV,Mystery,Girls' Generation,Girls' Generation,SMTOWN,Single,kpop-gen2,https://music.youtube.com/watch?v=nQxJFZk4APU,https://i.ytimg.com/vi/nQxJFZk4APU/maxresdefault.jpg,Girls Generation/Single/[STATION] HYOYEON 효연 'Mystery' MV.mp3,False
TAEYEON 태연 '내게 들려주고 싶은 말 (Dear Me)' MV,내게 들려주고 싶은 말 (Dear Me),Girls' Generation,Girls' Generation,SMTOWN,Single,kpop-gen2,https://music.youtube.com/watch?v=bho0m505qVA,https://i.ytimg.com/vi/bho0m505qVA/maxresdefault.jpg,Girls Generation/Single/TAEYEON 태연 '내게 들려주고 싶은 말 (Dear Me)' MV.mp3,False
YOONA 윤아 '여름밤 (Feat. 스무살) (Summer Night)' MV,여름밤 (Feat. 스무살) (Summer Night),Girls' Generation,Girls' Generation,SMTOWN,Single,kpop-gen2,https://music.youtube.com/watch?v=SN_KUZAbxS4,https://i.ytimg.com/vi/SN_KUZAbxS4/maxresdefault.jpg,Girls Generation/Single/YOONA 윤아 '여름밤 (Feat. 스무살) (Summer Night)' MV.mp3,False
[STATION] Girls' Generation 소녀시대 '그 여름 (0805)' MV,Generation 소녀시대,Girls' Generation,Girls' Generation,SMTOWN,Single,kpop-gen2,https://music.youtube.com/watch?v=UlhR0zBFxZE,https://i.ytimg.com/vi/UlhR0zBFxZE/maxresdefault.jpg,Girls Generation/Single/[STATION] Girls' Generation 소녀시대 '그 여름 (0805)' MV.mp3,True
Tiffany Young - Born Again (Official Music Video),Born Again,Girls' Generation,Tiffany Young,Tiffany Young,Single,kpop-gen2,https://music.youtube.com/watch?v=gH0a_rcsQTU,https://i.ytimg.com/vi/gH0a_rcsQTU/maxresdefault.jpg,Girls Generation/Single/Tiffany Young - Born Again (Official Music Video).mp3,False
HYOYEON 효연 'Wannabe (Feat. San E)' MV,Wannabe (Feat. San E),Girls' Generation,Girls' Generation,SMTOWN,Single,kpop-gen2,https://music.youtube.com/watch?v=gKSzjvvxwJg,https://i.ytimg.com/vi/gKSzjvvxwJg/maxresdefault.jpg,Girls Generation/Single/HYOYEON 효연 'Wannabe (Feat. San E)' MV.mp3,False
HYO 효연 & 3LAU 'Punk Right Now' MV,Punk Right Now,Girls' Generation,Girls' Generation,SMTOWN,Single,kpop-gen2,https://music.youtube.com/watch?v=ZOxlPu_rizU,https://i.ytimg.com/vi/ZOxlPu_rizU/maxresdefault.jpg,Girls Generation/Single/HYO 효연 & 3LAU 'Punk Right Now' MV.mp3,False
Visual Dreams (Intel Collaboration Song) _ MusicVideo,Visual Dreams (Intel Collaboration Song) MusicVideo,Girls' Generation,sment,sment,Single,kpop-gen2,https://music.youtube.com/watch?v=jBxW22JLUmg,https://i.ytimg.com/vi/jBxW22JLUmg/maxresdefault.jpg,Girls Generation/Single/Visual Dreams (Intel Collaboration Song) _ MusicVideo.mp3,False
Tiffany Young - Run For Your Life (Official Music Video) #RFYL,Run For Your Life,Girls' Generation,Tiffany Young,Tiffany Young,Single,kpop-gen2,https://music.youtube.com/watch?v=Rp8sVAr6yGY,https://i.ytimg.com/vi/Rp8sVAr6yGY/maxresdefault.jpg,Girls Generation/Single/Tiffany Young - Run For Your Life (Official Music Video) #RFYL.mp3,False
Girls' Generation 소녀시대 '힘 내! (Way To Go)' MV,Generation 소녀시대,Girls' Generation,Girls' Generation,SMTOWN,Single,kpop-gen2,https://music.youtube.com/watch?v=_0Ke2fThnG0,https://i.ytimg.com/vi/_0Ke2fThnG0/maxresdefault.jpg,Girls Generation/Single/Girls' Generation 소녀시대 '힘 내! (Way To Go)' MV.mp3,True
Tiffany Young - Over My Skin (Official Music Video),Over My Skin,Girls' Generation,Tiffany Young,Tiffany Young,Single,kpop-gen2,https://music.youtube.com/watch?v=RcWJHuB1VwA,https://i.ytimg.com/vi/RcWJHuB1VwA/sddefault.jpg,Girls Generation/Single/Tiffany Young - Over My Skin (Official Music Video).mp3,False
완벽한 장면 Summer Night,완벽한 장면 Summer Night,Girls' Generation,Girls' Generation,Girls' Generation,FOREVER 1 - The 7th Album,kpop-gen2,https://music.youtube.com/watch?v=1BeMGup6HKw,https://i.ytimg.com/vi/1BeMGup6HKw/maxresdefault.jpg,Girls Generation/FOREVER 1 - The 7th Album/완벽한 장면 Summer Night.mp3,False
Girls' Generation 소녀시대 'Baby Baby' MV,Generation 소녀시대,Girls' Generation,Girls' Generation,SMTOWN,Single,kpop-gen2,https://music.youtube.com/watch?v=J0OGl8WzpXM,https://i.ytimg.com/vi/J0OGl8WzpXM/maxresdefault.jpg,Girls Generation/Single/Girls' Generation 소녀시대 'Baby Baby' MV.mp3,True
Seventeen,Seventeen,Girls' Generation,Girls' Generation,Girls' Generation,FOREVER 1 - The 7th Album,kpop-gen2,https://music.youtube.com/watch?v=p8keKa9fM10,https://i.ytimg.com/vi/p8keKa9fM10/maxresdefault.jpg,Girls Generation/FOREVER 1 - The 7th Album/Seventeen.mp3,False
Etude,Etude,Girls' Generation,Girls' Generation,Girls' Generation,소원을 말해봐 Genie - The Second Mini Album,kpop-gen2,https://music.youtube.com/watch?v=IumkaslMhrw,https://i.ytimg.com/vi/IumkaslMhrw/maxresdefault.jpg,Girls Generation/소원을 말해봐 Genie - The Second Mini Album/Etude.mp3,False
Tiffany Young - Runaway Feat. Babyface (Official Audio),Runaway Feat. Babyface (Official,Girls' Generation,Tiffany Young,Tiffany Young,Single,kpop-gen2,https://music.youtube.com/watch?v=kWQPEHlsgtc,https://i.ytimg.com/vi/kWQPEHlsgtc/maxresdefault.jpg,Girls Generation/Single/Tiffany Young - Runaway Feat. Babyface (Official Audio).mp3,False
Goodbye,Goodbye,Girls' Generation,Girls' Generation,Girls' Generation,Girls' Generation 4th Mini Album 'Mr. Mr.',kpop-gen2,https://music.youtube.com/watch?v=N5C5ZdvbHnY,https://i.ytimg.com/vi/N5C5ZdvbHnY/maxresdefault.jpg,Girls Generation/Girls' Generation 4th Mini Album 'Mr. Mr.'/Goodbye.mp3,False
종이비행기 Paper Plane,종이비행기 Paper Plane,Girls' Generation,Girls' Generation,Girls' Generation,FOREVER 1 - The 7th Album,kpop-gen2,https://music.youtube.com/watch?v=Q7QUMI4fwbs,https://i.ytimg.com/vi/Q7QUMI4fwbs/maxresdefault.jpg,Girls Generation/FOREVER 1 - The 7th Album/종이비행기 Paper Plane.mp3,False
Express 999,Express 999,Girls' Generation,Girls' Generation,Girls' Generation,I GOT A BOY - The 4th Album,kpop-gen2,https://music.youtube.com/watch?v=wuJWpzgPGos,https://i.ytimg.com/vi/wuJWpzgPGos/maxresdefault.jpg,Girls Generation/I GOT A BOY - The 4th Album/Express 999.mp3,False
少女時代 - 「Indestructible」リリックビデオ,「Indestructible」リリックビデオ,Girls' Generation,UNIVERSAL MUSIC JAPAN,UNIVERSAL MUSIC JAPAN,Single,kpop-gen2,https://music.youtube.com/watch?v=wxqT6FUI_aA,https://i.ytimg.com/vi/wxqT6FUI_aA/sddefault.jpg,Girls Generation/Single/少女時代 - 「Indestructible」リリックビデオ.mp3,False
[STATION] 유리 (YURI) X Raiden 'Always Find You (Korean Ver.)' MV,Always Find You (Korean Ver.),Girls' Generation,Girls' Generation,SMTOWN,Single,kpop-gen2,https://music.youtube.com/watch?v=U_DhGJaoEfc,https://i.ytimg.com/vi/U_DhGJaoEfc/maxresdefault.jpg,Girls Generation/Single/[STATION] 유리 (YURI) X Raiden 'Always Find You (Korean Ver.)' MV.mp3,False
Light Up the Sky,Light Up the Sky,Girls' Generation,Girls' Generation,Girls' Generation,Holiday Night - The 6th Album,kpop-gen2,https://music.youtube.com/watch?v=qPzQs7oscyA,https://i.ytimg.com/vi/qPzQs7oscyA/maxresdefault.jpg,Girls Generation/Holiday Night - The 6th Album/Light Up the Sky.mp3,False
[The K2 OST Part 3] 윤아 (YOONA) - Amazing Grace,Amazing Grace,Girls' Generation,Girls' Generation,Stone Music Entertainment,Single,kpop-gen2,https://music.youtube.com/watch?v=Voi_ViDkh6w,https://i.ytimg.com/vi/Voi_ViDkh6w/maxresdefault.jpg,Girls Generation/Single/[The K2 OST Part 3] 윤아 (YOONA) - Amazing Grace.mp3,False
Girls' Generation 소녀시대 'MR. TAXI (Korean Ver.)' MV,Generation 소녀시대,Girls' Generation,Girls' Generation,SMTOWN,Single,kpop-gen2,https://music.youtube.com/watch?v=-QDgMh_9Dy0,https://i.ytimg.com/vi/-QDgMh_9Dy0/maxresdefault.jpg,Girls Generation/Single/Girls' Generation 소녀시대 'MR. TAXI (Korean Ver.)' MV.mp3,True
Say Yes,Say Yes,Girls' Generation,Girls' Generation,Girls' Generation,The Boys - The 3rd Album,kpop-gen2,https://music.youtube.com/watch?v=fSFASGUA-nQ,https://i.ytimg.com/vi/fSFASGUA-nQ/maxresdefault.jpg,Girls Generation/The Boys - The 3rd Album/Say Yes.mp3,False
Wait a Minute,Wait a Minute,Girls' Generation,Girls' Generation,Girls' Generation,Girls' Generation 4th Mini Album 'Mr. Mr.',kpop-gen2,https://music.youtube.com/watch?v=jyFbgZbNX8U,https://i.ytimg.com/vi/jyFbgZbNX8U/maxresdefault.jpg,Girls Generation/Girls' Generation 4th Mini Album 'Mr. Mr.'/Wait a Minute.mp3,False
Complete,Complete,Girls' Generation,Girls' Generation,Girls' Generation,소녀시대 Girls' Generation,kpop-gen2,https://music.youtube.com/watch?v=-5HNhvozNp4,https://i.ytimg.com/vi/-5HNhvozNp4/maxresdefault.jpg,Girls Generation/소녀시대 Girls' Generation/Complete.mp3,False
유리아이 Lost In Love,유리아이 Lost In Love,Girls' Generation,Girls' Generation,Girls' Generation,I GOT A BOY - The 4th Album,kpop-gen2,https://music.youtube.com/watch?v=z80Ht0upGrU,https://i.ytimg.com/vi/z80Ht0upGrU/maxresdefault.jpg,Girls Generation/I GOT A BOY - The 4th Album/유리아이 Lost In Love.mp3,False
예감 Bump It,예감 Bump It,Girls' Generation,Girls' Generation,Girls' Generation,Lion Heart - The 5th Album,kpop-gen2,https://music.youtube.com/watch?v=SoA7VR1VvXE,https://i.ytimg.com/vi/SoA7VR1VvXE/maxresdefault.jpg,Girls Generation/Lion Heart - The 5th Album/예감 Bump It.mp3,False
Trick,Trick,Girls' Generation,Girls' Generation,Girls' Generation,The Boys - The 3rd Album,kpop-gen2,https://music.youtube.com/watch?v=SMNyioyAznU,https://i.ytimg.com/vi/SMNyioyAznU/maxresdefault.jpg,Girls Generation/The Boys - The 3rd Album/Trick.mp3,False
[2011 GIRLS' GENERATION TOUR] 뻔&Fun(Sweet Talking Baby)_GIRLS' GENERATION,GENERATION TOUR] 뻔&Fun(Sweet Talking Baby) GIRLS,Girls' Generation,Girls' Generation,SMTOWN,Single,kpop-gen2,https://music.youtube.com/watch?v=aA3f5j8g4i0,https://i.ytimg.com/vi/aA3f5j8g4i0/sddefault.jpg,Girls Generation/Single/[2011 GIRLS' GENERATION TOUR] 뻔&Fun(Sweet Talking Baby)_GIRLS' GENERATION.mp3,False
비타민 Vitamin,비타민 Vitamin,Girls' Generation,Girls' Generation,Girls' Generation,The Boys - The 3rd Album,kpop-gen2,https://music.youtube.com/watch?v=QxEay9Kh9iU,https://i.ytimg.com/vi/QxEay9Kh9iU/maxresdefault.jpg,Girls Generation/The Boys - The 3rd Album/비타민 Vitamin.mp3,False
Green Light,Green Light,Girls' Generation,Girls' Generation,Girls' Generation,Lion Heart - The 5th Album,kpop-gen2,https://music.youtube.com/watch?v=9bGe7Q-ZSfc,https://i.ytimg.com/vi/9bGe7Q-ZSfc/maxresdefault.jpg,Girls Generation/Lion Heart - The 5th Album/Green Light.mp3,False
영원히 너와 꿈꾸고 싶다 Forever,영원히 너와 꿈꾸고 싶다 Forever,Girls' Generation,Girls' Generation,Girls' Generation,Oh! - The Second Album,kpop-gen2,https://music.youtube.com/watch?v=5soH57IEWNc,https://i.ytimg.com/vi/5soH57IEWNc/maxresdefault.jpg,Girls Generation/Oh! - The Second Album/영원히 너와 꿈꾸고 싶다 Forever.mp3,False
Echo,Echo,Girls' Generation,Girls' Generation,Girls' Generation,Run Devil Run - The 2nd Album Repackage,kpop-gen2,https://music.youtube.com/watch?v=70dU6egmJ-k,https://i.ytimg.com/vi/70dU6egmJ-k/maxresdefault.jpg,Girls Generation/Run Devil Run - The 2nd Album Repackage/Echo.mp3,False
Sober,Sober,Girls' Generation,HYO,HYO,Sober,kpop-gen2,https://music.youtube.com/watch?v=eHvcG4WbqO4,https://i.ytimg.com/vi/eHvcG4WbqO4/maxresdefault.jpg,Girls Generation/Sober/Sober.mp3,False
First Kiss,First Kiss,Girls' Generation,써니,써니,황성제 Project 슈퍼히어로 3rd Line Up,kpop-gen2,https://music.youtube.com/watch?v=iu_UDyuCmbA,https://i.ytimg.com/vi/iu_UDyuCmbA/maxresdefault.jpg,Girls Generation/황성제 Project 슈퍼히어로 3rd Line Up/First Kiss.mp3,False
Baby Maybe,Baby Maybe,Girls' Generation,Girls' Generation,Girls' Generation,I GOT A BOY - The 4th Album,kpop-gen2,https://music.youtube.com/watch?v=vrC1_3uUDeI,https://i.ytimg.com/vi/vrC1_3uUDeI/maxresdefault.jpg,Girls Generation/I GOT A BOY - The 4th Album/Baby Maybe.mp3,False
유로파 Europa,유로파 Europa,Girls' Generation,Girls' Generation,Girls' Generation,Girls' Generation 4th Mini Album 'Mr. Mr.',kpop-gen2,https://music.youtube.com/watch?v=XTPjAu0kgDE,https://i.ytimg.com/vi/XTPjAu0kgDE/maxresdefault.jpg,Girls Generation/Girls' Generation 4th Mini Album 'Mr. Mr.'/유로파 Europa.mp3,False
별별별 (☆★☆),별별별 (☆★☆),Girls' Generation,Girls' Generation,Girls' Generation,Oh! - The Second Album,kpop-gen2,https://music.youtube.com/watch?v=S4S4ol-fkvI,https://i.ytimg.com/vi/S4S4ol-fkvI/maxresdefault.jpg,Girls Generation/Oh! - The Second Album/별별별 (☆★☆).mp3,False
HYO 효연 'Badster (English Ver.)' MV,Badster (English Ver.),Girls' Generation,Girls' Generation,SMTOWN,Single,kpop-gen2,https://music.youtube.com/watch?v=Z26czvItS5g,https://i.ytimg.com/vi/Z26czvItS5g/maxresdefault.jpg,Girls Generation/Single/HYO 효연 'Badster (English Ver.)' MV.mp3,False
FAN,FAN,Girls' Generation,Girls' Generation,Girls' Generation,Holiday Night - The 6th Album,kpop-gen2,https://music.youtube.com/watch?v=e3SINpd3Ml8,https://i.ytimg.com/vi/e3SINpd3Ml8/maxresdefault.jpg,Girls Generation/Holiday Night - The 6th Album/FAN.mp3,False
Show! Show! Show!,Show! Show! Show!,Girls' Generation,Girls' Generation,Girls' Generation,Oh! - The Second Album,kpop-gen2,https://music.youtube.com/watch?v=XVbH4gJiZhA,https://i.ytimg.com/vi/XVbH4gJiZhA/maxresdefault.jpg,Girls Generation/Oh! - The Second Album/Show! Show! Show!.mp3,False
Show Girls,Show Girls,Girls' Generation,Girls' Generation,Girls' Generation,Lion Heart - The 5th Album,kpop-gen2,https://music.youtube.com/watch?v=J6Ra9TYmBWg,https://i.ytimg.com/vi/J6Ra9TYmBWg/maxresdefault.jpg,Girls Generation/Lion Heart - The 5th Album/Show Girls.mp3,False
[MV] SEOHYUN(서현) - Milky Way,Milky Way,Girls' Generation,SUPER SOUND Bugs!,SUPER SOUND Bugs!,Single,kpop-gen2,https://music.youtube.com/watch?v=yUzdTntWAZ0,https://i.ytimg.com/vi/yUzdTntWAZ0/sddefault.jpg,Girls Generation/Single/[MV] SEOHYUN(서현) - Milky Way.mp3,False
친구여,친구여,Girls' Generation,Release - Topic,Release - Topic,Single,kpop-gen2,https://music.youtube.com/watch?v=fKQdyXQnc4A,https://i.ytimg.com/vi/fKQdyXQnc4A/maxresdefault.jpg,Girls Generation/Single/친구여.mp3,False
백허그 Back Hug,백허그 Back Hug,Girls' Generation,Girls' Generation,Girls' Generation,Girls' Generation 4th Mini Album 'Mr. Mr.',kpop-gen2,https://music.youtube.com/watch?v=-4U_3S2ZrWE,https://i.ytimg.com/vi/-4U_3S2ZrWE/maxresdefault.jpg,Girls Generation/Girls' Generation 4th Mini Album 'Mr. Mr.'/백허그 Back Hug.mp3,False
텔레파시 Telepathy,텔레파시 Telepathy,Girls' Generation,Girls' Generation,Girls' Generation,The Boys - The 3rd Album,kpop-gen2,https://music.youtube.com/watch?v=uRvRukPrLts,https://i.ytimg.com/vi/uRvRukPrLts/maxresdefault.jpg,Girls Generation/The Boys - The 3rd Album/텔레파시 Telepathy.mp3,False
Beep Beep,Beep Beep,Girls' Generation,Girls' Generation,Girls' Generation,The Best,kpop-gen2,https://music.youtube.com/watch?v=0yTtT9bQk90,https://i.ytimg.com/vi/0yTtT9bQk90/maxresdefault.jpg,Girls Generation/The Best/Beep Beep.mp3,False
Sky View ('No Way Home' Original Soundtrack),No Way Home,Girls' Generation,"SUNNY, HYO","SUNNY, HYO",Sky View ('No Way Home' Original Soundtrack),kpop-gen2,https://music.youtube.com/watch?v=KPIKZ0xCYxA,https://i.ytimg.com/vi/KPIKZ0xCYxA/maxresdefault.jpg,Girls Generation/Sky View ('No Way Home' Original Soundtrack)/Sky View ('No Way Home' Original Soundtrack).mp3,False
낭만길 Romantic St.,낭만길 Romantic St.,Girls' Generation,Girls' Generation,Girls' Generation,I GOT A BOY - The 4th Album,kpop-gen2,https://music.youtube.com/watch?v=9H8UCG9VteU,https://i.ytimg.com/vi/9H8UCG9VteU/maxresdefault.jpg,Girls Generation/I GOT A BOY - The 4th Album/낭만길 Romantic St..mp3,False
Perfect For You (소원),Perfect For You (소원),Girls' Generation,Girls' Generation,Girls' Generation,다시 만난 세계 Into The New World,kpop-gen2,https://music.youtube.com/watch?v=mRySEJx1sBM,https://i.ytimg.com/vi/mRySEJx1sBM/maxresdefault.jpg,Girls Generation/다시 만난 세계 Into The New World/Perfect For You (소원).mp3,False
여자친구 Girlfriend,여자친구 Girlfriend,Girls' Generation,Girls' Generation,Girls' Generation,소원을 말해봐 Genie - The Second Mini Album,kpop-gen2,https://music.youtube.com/watch?v=tN5Wds2ENSU,https://i.ytimg.com/vi/tN5Wds2ENSU/maxresdefault.jpg,Girls Generation/소원을 말해봐 Genie - The Second Mini Album/여자친구 Girlfriend.mp3,False
남자친구 Boyfriend,남자친구 Boyfriend,Girls' Generation,Girls' Generation,Girls' Generation,소원을 말해봐 Genie - The Second Mini Album,kpop-gen2,https://music.youtube.com/watch?v=hhsJ9c60yBg,https://i.ytimg.com/vi/hhsJ9c60yBg/maxresdefault.jpg,Girls Generation/소원을 말해봐 Genie - The Second Mini Album/남자친구 Boyfriend.mp3,False
Destiny,Destiny,Girls' Generation,Girls' Generation,Girls' Generation,Gee - The First Mini Album,kpop-gen2,https://music.youtube.com/watch?v=BwVgDhm5fXA,https://i.ytimg.com/vi/BwVgDhm5fXA/maxresdefault.jpg,Girls Generation/Gee - The First Mini Album/Destiny.mp3,False
써니(SUNNY) - 옷깃 (Collar) | 보쌈-운명을 훔치다 OST Part.7,옷깃 (Collar) | 보쌈-운명을 훔치다 OST Part.7,Girls' Generation,DanalEntertainment,DanalEntertainment,Single,kpop-gen2,https://music.youtube.com/watch?v=cKkKoSFofvs,https://i.ytimg.com/vi/cKkKoSFofvs/maxresdefault.jpg,Girls Generation/Single/써니(SUNNY) - 옷깃 (Collar) _ 보쌈-운명을 훔치다 OST Part.7.mp3,False
수영 (SOOYOUNG) - 겨울숨 (Original Ver.) | 겨울숨,겨울숨 (Original Ver.) | 겨울숨,Girls' Generation,DanalEntertainment,DanalEntertainment,Single,kpop-gen2,https://music.youtube.com/watch?v=4b_4xRahK2k,https://i.ytimg.com/vi/4b_4xRahK2k/maxresdefault.jpg,Girls Generation/Single/수영 (SOOYOUNG) - 겨울숨 (Original Ver.) _ 겨울숨.mp3,False
DAY BY DAY (DAY BY DAY),DAY BY DAY (DAY BY DAY),T-ara,T-ara,T-ara,DAY BY DAY,kpop-gen2,https://music.youtube.com/watch?v=kjNGAVT_ySg,https://i.ytimg.com/vi/kjNGAVT_ySg/maxresdefault.jpg,T ara/DAY BY DAY/DAY BY DAY (DAY BY DAY).mp3,False
No.9 (넘버나인 (No.9)),No.9 (넘버나인 (No.9)),T-ara,T-ara,T-ara,Again,kpop-gen2,https://music.youtube.com/watch?v=fU4kJOEw2F8,https://i.ytimg.com/vi/fU4kJOEw2F8/maxresdefault.jpg,T ara/Again/No.9 (넘버나인 (No.9)).mp3,False
너 때문에 미쳐 (너 때문에 미쳐),너 때문에 미쳐 (너 때문에 미쳐),T-ara,T-ara,T-ara,Breaking Heart,kpop-gen2,https://music.youtube.com/watch?v=1Of1oA4rmYc,https://i.ytimg.com/vi/1Of1oA4rmYc/maxresdefault.jpg,T ara/Breaking Heart/너 때문에 미쳐 (너 때문에 미쳐).mp3,False
Funky Town - 우리 사랑했잖아,우리 사랑했잖아,T-ara,"다비치, 티아라","다비치, 티아라",Funky Town - 우리 사랑했잖아,kpop-gen2,https://music.youtube.com/watch?v=UHoVBnAdlUk,https://i.ytimg.com/vi/UHoVBnAdlUk/maxresdefault.jpg,T ara/Funky Town - 우리 사랑했잖아/Funky Town - 우리 사랑했잖아.mp3,False
ROLY-POLY,ROLY-POLY,T-ara,T-ara,T-ara,John Travolta Wanna Be,kpop-gen2,https://music.youtube.com/watch?v=Pws7laZhyP0,https://i.ytimg.com/vi/Pws7laZhyP0/maxresdefault.jpg,T ara/John Travolta Wanna Be/ROLY-POLY.mp3,False
TTL (Time To Love),TTL (Time To Love),T-ara,"티아라, 초신성","티아라, 초신성",TTL (Time To Love),kpop-gen2,https://music.youtube.com/watch?v=0RF5pEkt0KQ,https://i.ytimg.com/vi/0RF5pEkt0KQ/maxresdefault.jpg,T ara/TTL (Time To Love)/TTL (Time To Love).mp3,False
Lovey-Dovey (Lovey-Dovey),Lovey-Dovey (Lovey-Dovey),T-ara,T-ara,T-ara,Funky Town,kpop-gen2,https://music.youtube.com/watch?v=VPJC1fabdlU,https://i.ytimg.com/vi/VPJC1fabdlU/maxresdefault.jpg,T ara/Funky Town/Lovey-Dovey (Lovey-Dovey).mp3,False
SEXY LOVE (SEXY LOVE),SEXY LOVE (SEXY LOVE),T-ara,T-ara,T-ara,MIRAGE,kpop-gen2,https://music.youtube.com/watch?v=2nlvbkwVA3E,https://i.ytimg.com/vi/2nlvbkwVA3E/maxresdefault.jpg,T ara/MIRAGE/SEXY LOVE (SEXY LOVE).mp3,False
Bo Peep Bo Peep (Bo Peep Bo Peep),Bo Peep Bo Peep (Bo Peep Bo Peep),T-ara,T-ara,T-ara,Absolute First Album,kpop-gen2,https://music.youtube.com/watch?v=t8_I3o5KWfA,https://i.ytimg.com/vi/t8_I3o5KWfA/maxresdefault.jpg,T ara/Absolute First Album/Bo Peep Bo Peep (Bo Peep Bo Peep).mp3,False
Cry Cry (CRY CRY),Cry Cry (CRY CRY),T-ara,T-ara,T-ara,Black Eyes,kpop-gen2,https://music.youtube.com/watch?v=7O9RYG8ly14,https://i.ytimg.com/vi/7O9RYG8ly14/maxresdefault.jpg,T ara/Black Eyes/Cry Cry (CRY CRY).mp3,False
왜 이러니 (왜 이러니),왜 이러니 (왜 이러니),T-ara,T-ara,T-ara,왜 이러니,kpop-gen2,https://music.youtube.com/watch?v=chcXtJkOqYE,https://i.ytimg.com/vi/chcXtJkOqYE/maxresdefault.jpg,T ara/왜 이러니/왜 이러니 (왜 이러니).mp3,False
여성시대,여성시대,T-ara,"씨야(SeeYa), 다비치(Davichi), 티아라(T-ara)",씨야(SeeYa)， 다비치(Davichi)， 티아라(T-ara),여성시대 / 영원한 사랑,kpop-gen2,https://music.youtube.com/watch?v=JQ-5-HjuSv0,https://i.ytimg.com/vi/JQ-5-HjuSv0/sddefault.jpg,T ara/여성시대 _ 영원한 사랑/여성시대.mp3,False
TTL Listen 2,TTL Listen 2,T-ara,"T-ara, 초신성","T-ara, 초신성",TTL Listen 2,kpop-gen2,https://music.youtube.com/watch?v=nMyMKdZ3KaE,https://i.ytimg.com/vi/nMyMKdZ3KaE/maxresdefault.jpg,T ara/TTL Listen 2/TTL Listen 2.mp3,False
원더우먼,원더우먼,T-ara,"SeeYa, DAVICHI, T-ara","SeeYa, DAVICHI, T-ara",Wonder Woman,kpop-gen2,https://music.youtube.com/watch?v=HuTfUAuwkdU,https://i.ytimg.com/vi/HuTfUAuwkdU/maxresdefault.jpg,T ara/Wonder Woman/원더우먼.mp3,False
Roly-Poly in 코파카바나 (Roly-Poly in 코파카바나),Roly-Poly in 코파카바나 (Roly-Poly in 코파카바나),T-ara,T-ara,T-ara,Roly-Poly in 코파카바나,kpop-gen2,https://music.youtube.com/watch?v=g9DTUhsPHeM,https://i.ytimg.com/vi/g9DTUhsPHeM/maxresdefault.jpg,T ara/Roly-Poly in 코파카바나/Roly-Poly in 코파카바나 (Roly-Poly in 코파카바나).mp3,False
처음처럼 (처음처럼),처음처럼 (처음처럼),T-ara,T-ara,T-ara,Absolute First Album,kpop-gen2,https://music.youtube.com/watch?v=bVeRULebK0U,https://i.ytimg.com/vi/bVeRULebK0U/maxresdefault.jpg,T ara/Absolute First Album/처음처럼 (처음처럼).mp3,False
페이지원,페이지원,T-ara,"JooHyun Oak, SG Wannabe, T-ara","JooHyun Oak, SG Wannabe, T-ara",Page one,kpop-gen2,https://music.youtube.com/watch?v=X7JifEX6M6M,https://i.ytimg.com/vi/X7JifEX6M6M/maxresdefault.jpg,T ara/Page one/페이지원.mp3,False
Falling U (Falling U),Falling U (Falling U),T-ara,T-ara,T-ara,Absolute First Album,kpop-gen2,https://music.youtube.com/watch?v=AgmlQ1Gy8AE,https://i.ytimg.com/vi/AgmlQ1Gy8AE/maxresdefault.jpg,T ara/Absolute First Album/Falling U (Falling U).mp3,False
낮과 밤 (LOVE ALL),낮과 밤 (LOVE ALL),T-ara,"T-ara, Shannon, Gunji","T-ara, Shannon, Gunji",LOVE ALL,kpop-gen2,https://music.youtube.com/watch?v=AISUWi-tulI,https://i.ytimg.com/vi/AISUWi-tulI/maxresdefault.jpg,T ara/LOVE ALL/낮과 밤 (LOVE ALL).mp3,False
떠나지마 (떠나지마),떠나지마 (떠나지마),T-ara,T-ara,T-ara,DAY BY DAY,kpop-gen2,https://music.youtube.com/watch?v=169lQ98JLX8,https://i.ytimg.com/vi/169lQ98JLX8/maxresdefault.jpg,T ara/DAY BY DAY/떠나지마 (떠나지마).mp3,False
Sugar Free (Sugar Free),Sugar Free (Sugar Free),T-ara,T-ara,T-ara,And&End,kpop-gen2,https://music.youtube.com/watch?v=du6_wUJbVD4,https://i.ytimg.com/vi/du6_wUJbVD4/maxresdefault.jpg,T ara/And&End/Sugar Free (Sugar Free).mp3,False
