Title,Main_Artist,Original_Artist,Album,Genre,YouTube_URL,Cover_URL,File_Path
Taylor Swift - The Fate of Ophelia (Official Music Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=ko70cExuzZM,https://i.ytimg.com/vi/ko70cExuzZM/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - The Fate of Ophelia (Official Music Video).mp3
Taylor Swift - Love Story (Taylor’s Version) [Official Lyric Video],Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=aXzVF3XeS8M,https://i.ytimg.com/vi/aXzVF3XeS8M/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - Love Story (Taylor’s Version) [Official Lyric Video].mp3
Taylor Swift - Cruel Summer (Official Audio),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=ic8j13piAhQ,https://i.ytimg.com/vi/ic8j13piAhQ/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - Cruel Summer (Official Audio).mp3
Taylor Swift - I Can Do It With A Broken Heart (Official Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=Sl6en1NPTYM,https://i.ytimg.com/vi/Sl6en1NPTYM/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - I Can Do It With A Broken Heart (Official Video).mp3
Taylor Swift - …Ready For It?,Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=wIft-t-MQuE,https://i.ytimg.com/vi/wIft-t-MQuE/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - …Ready For It?.mp3
Taylor Swift - Look What You Made Me Do,Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=3tmd-ClpJxA,https://i.ytimg.com/vi/3tmd-ClpJxA/sddefault.jpg,Taylor Swift/Single/Taylor Swift - Look What You Made Me Do.mp3
Taylor Swift - Bad Blood ft. Kendrick Lamar,Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=QcIy9NiNbmo,https://i.ytimg.com/vi/QcIy9NiNbmo/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - Bad Blood ft. Kendrick Lamar.mp3
Taylor Swift - You Belong With Me,Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=VuNIsY6JdUw,https://i.ytimg.com/vi/VuNIsY6JdUw/sddefault.jpg,Taylor Swift/Single/Taylor Swift - You Belong With Me.mp3
Taylor Swift - Fortnight (feat. Post Malone) (Official Music Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=q3zqJs7JUCQ,https://i.ytimg.com/vi/q3zqJs7JUCQ/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - Fortnight (feat. Post Malone) (Official Music Video).mp3
"ZAYN, Taylor Swift - I Don’t Wanna Live Forever (Fifty Shades Darker)",Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=7F37r50VUTQ,https://i.ytimg.com/vi/7F37r50VUTQ/maxresdefault.jpg,"Taylor Swift/Single/ZAYN, Taylor Swift - I Don’t Wanna Live Forever (Fifty Shades Darker).mp3"
Taylor Swift - Opalite (Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=3PJC6uPIekc,https://i.ytimg.com/vi/3PJC6uPIekc/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - Opalite (Lyric Video).mp3
Taylor Swift - Delicate,Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=tCXGJQYZ9JA,https://i.ytimg.com/vi/tCXGJQYZ9JA/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - Delicate.mp3
Taylor Swift - Anti-Hero (Official Music Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=b1kbLwvqugk,https://i.ytimg.com/vi/b1kbLwvqugk/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - Anti-Hero (Official Music Video).mp3
Taylor Swift - ME! (feat. Brendon Urie of Panic! At The Disco) ft. Brendon Urie,Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=FuXNumBwDOM,https://i.ytimg.com/vi/FuXNumBwDOM/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - ME! (feat. Brendon Urie of Panic! At The Disco) ft. Brendon Urie.mp3
Taylor Swift - You Need To Calm Down,Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=Dkk9gvTmCXY,https://i.ytimg.com/vi/Dkk9gvTmCXY/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - You Need To Calm Down.mp3
Taylor Swift - Lover (Official Music Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=-BjZmE2gtdo,https://i.ytimg.com/vi/-BjZmE2gtdo/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - Lover (Official Music Video).mp3
Taylor Swift - cardigan,Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=K-a8s8OLBSE,https://i.ytimg.com/vi/K-a8s8OLBSE/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - cardigan.mp3
"Taylor Swift - End Game ft. Ed Sheeran, Future",Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=dfnCAmr569k,https://i.ytimg.com/vi/dfnCAmr569k/maxresdefault.jpg,"Taylor Swift/Single/Taylor Swift - End Game ft. Ed Sheeran, Future.mp3"
Taylor Swift - Everything Has Changed ft. Ed Sheeran,Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=w1oM3kQpXRo,https://i.ytimg.com/vi/w1oM3kQpXRo/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - Everything Has Changed ft. Ed Sheeran.mp3
Taylor Swift - Enchanted (Taylor's Version) (Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=igIfiqqVHtA,https://i.ytimg.com/vi/igIfiqqVHtA/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - Enchanted (Taylor's Version) (Lyric Video).mp3
Taylor Swift - willow (Official Music Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=RsEZmictANA,https://i.ytimg.com/vi/RsEZmictANA/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - willow (Official Music Video).mp3
Taylor Swift - Guilty as Sin (Official Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=OOYlWF6V8t8,https://i.ytimg.com/vi/OOYlWF6V8t8/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - Guilty as Sin (Official Lyric Video).mp3
Don’t Blame Me,Taylor Swift,Taylor Swift,reputation,usuk-pop,https://music.youtube.com/watch?v=kRJKB291Z1g,https://i.ytimg.com/vi/kRJKB291Z1g/maxresdefault.jpg,Taylor Swift/reputation/Don’t Blame Me.mp3
Taylor Swift - Bejeweled (Official Music Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=b7QlX3yR2xs,https://i.ytimg.com/vi/b7QlX3yR2xs/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - Bejeweled (Official Music Video).mp3
Taylor Swift - Elizabeth Taylor (Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=7X5iDKPrZH0,https://i.ytimg.com/vi/7X5iDKPrZH0/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - Elizabeth Taylor (Lyric Video).mp3
Taylor Swift - Father Figure (Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=98SmlWOKuME,https://i.ytimg.com/vi/98SmlWOKuME/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - Father Figure (Lyric Video).mp3
Taylor Swift ft. Ice Spice - Karma (Official Music Video) ft. Ice Spice,Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=XzOvgu3GPwY,https://i.ytimg.com/vi/XzOvgu3GPwY/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift ft. Ice Spice - Karma (Official Music Video) ft. Ice Spice.mp3
Taylor Swift - All Too Well: The Short Film,Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=tollGa3S0o8,https://i.ytimg.com/vi/tollGa3S0o8/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - All Too Well_ The Short Film.mp3
Taylor Swift - Lavender Haze (Official Music Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=h8DLofLM7No,https://i.ytimg.com/vi/h8DLofLM7No/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - Lavender Haze (Official Music Video).mp3
Taylor Swift – august (Official Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=nn_0zPAfyo8,https://i.ytimg.com/vi/nn_0zPAfyo8/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift – august (Official Lyric Video).mp3
Taylor Swift - Wi$h Li$t (Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=wqgUzLHgNMI,https://i.ytimg.com/vi/wqgUzLHgNMI/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - Wi$h Li$t (Lyric Video).mp3
Taylor Swift – exile (feat. Bon Iver) (Official Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=osdoLjUNFnA,https://i.ytimg.com/vi/osdoLjUNFnA/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift – exile (feat. Bon Iver) (Official Lyric Video).mp3
Taylor Swift - The Life of a Showgirl (Feat. Sabrina Carpenter) (Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=OU6362Nggg0,https://i.ytimg.com/vi/OU6362Nggg0/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - The Life of a Showgirl (Feat. Sabrina Carpenter) (Lyric Video).mp3
Taylor Swift - The Way I Loved You (Taylor's Version) (Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=DlexmDDSDZ0,https://i.ytimg.com/vi/DlexmDDSDZ0/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - The Way I Loved You (Taylor's Version) (Lyric Video).mp3
Taylor Swift - Wood (Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=6m50keINEOI,https://i.ytimg.com/vi/6m50keINEOI/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - Wood (Lyric Video).mp3
Taylor Swift - The Man (Official Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=AqAJLh9wuZ0,https://i.ytimg.com/vi/AqAJLh9wuZ0/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - The Man (Official Video).mp3
"Taylor Swift - You're On Your Own, Kid (Official Lyric Video)",Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=7Gbg6Z70J7E,https://i.ytimg.com/vi/7Gbg6Z70J7E/maxresdefault.jpg,"Taylor Swift/Single/Taylor Swift - You're On Your Own, Kid (Official Lyric Video).mp3"
Taylor Swift - Back To December (Taylor's Version) (Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=qc2Z-OX9wnc,https://i.ytimg.com/vi/qc2Z-OX9wnc/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - Back To December (Taylor's Version) (Lyric Video).mp3
Taylor Swift - CANCELLED! (Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=F-5XoUZ42Tc,https://i.ytimg.com/vi/F-5XoUZ42Tc/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - CANCELLED! (Lyric Video).mp3
Taylor Swift - Down Bad (Official Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=EVbtjaWXQVg,https://i.ytimg.com/vi/EVbtjaWXQVg/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - Down Bad (Official Lyric Video).mp3
Taylor Swift - Midnight Rain (Official Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=Odh9ddPUkEY,https://i.ytimg.com/vi/Odh9ddPUkEY/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - Midnight Rain (Official Lyric Video).mp3
Taylor Swift - Daylight (Official Audio),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=u9raS7-NisU,https://i.ytimg.com/vi/u9raS7-NisU/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - Daylight (Official Audio).mp3
Taylor Swift - Ruin The Friendship (Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=WQCPl5rTMDQ,https://i.ytimg.com/vi/WQCPl5rTMDQ/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - Ruin The Friendship (Lyric Video).mp3
Taylor Swift - I Can See You (Taylor’s Version) (From The Vault) (Official Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=lVkKLf4DCn8,https://i.ytimg.com/vi/lVkKLf4DCn8/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - I Can See You (Taylor’s Version) (From The Vault) (Official Video).mp3
Taylor Swift - Actually Romantic (Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=FnEg1RgmqO4,https://i.ytimg.com/vi/FnEg1RgmqO4/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - Actually Romantic (Lyric Video).mp3
Taylor Swift ft. Chris Stapleton - I Bet You Think About Me (Taylor's Version) (Official Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=5UMCrq-bBCg,https://i.ytimg.com/vi/5UMCrq-bBCg/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift ft. Chris Stapleton - I Bet You Think About Me (Taylor's Version) (Official Video).mp3
Taylor Swift - Eldest Daughter (Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=HwQnW_ZRKhc,https://i.ytimg.com/vi/HwQnW_ZRKhc/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - Eldest Daughter (Lyric Video).mp3
Taylor Swift - Who’s Afraid of Little Old Me? (Official Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=vOZFiX6hDXQ,https://i.ytimg.com/vi/vOZFiX6hDXQ/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - Who’s Afraid of Little Old Me? (Official Lyric Video).mp3
Taylor Swift - loml (Official Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=GZ4vaTRn0HU,https://i.ytimg.com/vi/GZ4vaTRn0HU/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - loml (Official Lyric Video).mp3
Taylor Swift - Red (Taylor's Version) (Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=R_rUYuFtNO4,https://i.ytimg.com/vi/R_rUYuFtNO4/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - Red (Taylor's Version) (Lyric Video).mp3
Taylor Swift - You're Losing Me (From The Vault),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=pQq9eP5OFhw,https://i.ytimg.com/vi/pQq9eP5OFhw/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - You're Losing Me (From The Vault).mp3
Getaway Car,Taylor Swift,Taylor Swift,reputation,usuk-pop,https://music.youtube.com/watch?v=FhPLQVlUiNQ,https://i.ytimg.com/vi/FhPLQVlUiNQ/maxresdefault.jpg,Taylor Swift/reputation/Getaway Car.mp3
Taylor Swift - Style (Taylor's Version) (Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=2JgvVfOfoWI,https://i.ytimg.com/vi/2JgvVfOfoWI/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - Style (Taylor's Version) (Lyric Video).mp3
Taylor Swift - champagne problems (Official Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=wMpqCRF7TKg,https://i.ytimg.com/vi/wMpqCRF7TKg/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - champagne problems (Official Lyric Video).mp3
Taylor Swift -  So High School (Official Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=w-FkV0EM_CU,https://i.ytimg.com/vi/w-FkV0EM_CU/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift -  So High School (Official Lyric Video).mp3
Taylor Swift - Is It Over Now? (Taylor's Version) (From The Vault) (Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=tNxUxm3-658,https://i.ytimg.com/vi/tNxUxm3-658/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - Is It Over Now? (Taylor's Version) (From The Vault) (Lyric Video).mp3
Taylor Swift - Our Song,Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=Jb2stN7kH28,https://i.ytimg.com/vi/Jb2stN7kH28/sddefault.jpg,Taylor Swift/Single/Taylor Swift - Our Song.mp3
Taylor Swift - But Daddy I Love Him (Official Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=U2W173hRfyA,https://i.ytimg.com/vi/U2W173hRfyA/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - But Daddy I Love Him (Official Lyric Video).mp3
Taylor Swift - Honey (Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=4-EzK5UB40U,https://i.ytimg.com/vi/4-EzK5UB40U/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - Honey (Lyric Video).mp3
Taylor Swift - Shake It Off (Taylor's Version) (Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=mvVBuG4IOW4,https://i.ytimg.com/vi/mvVBuG4IOW4/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - Shake It Off (Taylor's Version) (Lyric Video).mp3
Taylor Swift - the 1 (Official Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=KsZ6tROaVOQ,https://i.ytimg.com/vi/KsZ6tROaVOQ/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - the 1 (Official Lyric Video).mp3
Taylor Swift - Maroon (Official Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=lvHZjvIyqsk,https://i.ytimg.com/vi/lvHZjvIyqsk/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - Maroon (Official Lyric Video).mp3
Taylor Swift - Snow On The Beach (Lyric Video) ft. Lana Del Rey,Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=ycE7bUq3-2k,https://i.ytimg.com/vi/ycE7bUq3-2k/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - Snow On The Beach (Lyric Video) ft. Lana Del Rey.mp3
Taylor Swift – my tears ricochet (Official Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=OWbDJFtHl3w,https://i.ytimg.com/vi/OWbDJFtHl3w/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift – my tears ricochet (Official Lyric Video).mp3
Taylor Swift - Blank Space (Taylor's Version) (Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=gir8BEqAutk,https://i.ytimg.com/vi/gir8BEqAutk/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - Blank Space (Taylor's Version) (Lyric Video).mp3
Taylor Swift - Welcome To New York (Taylor's Version) (Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=FsGdznlfE2U,https://i.ytimg.com/vi/FsGdznlfE2U/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - Welcome To New York (Taylor's Version) (Lyric Video).mp3
Dress,Taylor Swift,Taylor Swift,reputation,usuk-pop,https://music.youtube.com/watch?v=FNEoPctNIUE,https://i.ytimg.com/vi/FNEoPctNIUE/maxresdefault.jpg,Taylor Swift/reputation/Dress.mp3
Taylor Swift - The Prophecy (Official Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=_PsBoqNwYo4,https://i.ytimg.com/vi/_PsBoqNwYo4/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - The Prophecy (Official Lyric Video).mp3
Taylor Swift - Mine (Taylor's Version) (Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=oxNLRqMJMZk,https://i.ytimg.com/vi/oxNLRqMJMZk/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - Mine (Taylor's Version) (Lyric Video).mp3
Taylor Swift - The Alchemy (Official Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=iMMUAd66vxo,https://i.ytimg.com/vi/iMMUAd66vxo/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - The Alchemy (Official Lyric Video).mp3
Taylor Swift - Cornelia Street (Official Audio),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=VikHHWrgb4Y,https://i.ytimg.com/vi/VikHHWrgb4Y/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - Cornelia Street (Official Audio).mp3
Taylor Swift - Now That We Don't Talk (Taylor's Version) (From The Vault) (Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=yF4ulRTCn44,https://i.ytimg.com/vi/yF4ulRTCn44/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - Now That We Don't Talk (Taylor's Version) (From The Vault) (Lyric Video).mp3
Taylor Swift - The Great War (Official Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=iFX6_9h7th0,https://i.ytimg.com/vi/iFX6_9h7th0/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - The Great War (Official Lyric Video).mp3
Taylor Swift - imgonnagetyouback (Official Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=SBGdvxi2JmU,https://i.ytimg.com/vi/SBGdvxi2JmU/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - imgonnagetyouback (Official Lyric Video).mp3
Taylor Swift - Florida!!! (feat. Florence + The Machine) (Official Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=uEssK8o3jKg,https://i.ytimg.com/vi/uEssK8o3jKg/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - Florida!!! (feat. Florence + The Machine) (Official Lyric Video).mp3
Taylor Swift - Picture To Burn,Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=yCMqcFAigRg,https://i.ytimg.com/vi/yCMqcFAigRg/sddefault.jpg,Taylor Swift/Single/Taylor Swift - Picture To Burn.mp3
Taylor Swift - Wildest Dreams (Taylor's Version) (Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=vtW_4j7SsZk,https://i.ytimg.com/vi/vtW_4j7SsZk/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - Wildest Dreams (Taylor's Version) (Lyric Video).mp3
Taylor Swift - Sparks Fly (Taylor's Version) (Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=UlFrV5GJA_4,https://i.ytimg.com/vi/UlFrV5GJA_4/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - Sparks Fly (Taylor's Version) (Lyric Video).mp3
Taylor Swift - Say Don't Go (Taylor's Version) (From The Vault) (Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=C-z-IckrQK8,https://i.ytimg.com/vi/C-z-IckrQK8/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - Say Don't Go (Taylor's Version) (From The Vault) (Lyric Video).mp3
Taylor Swift - This Love (Taylor's Version) (Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=mvxQYPR4lmU,https://i.ytimg.com/vi/mvxQYPR4lmU/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - This Love (Taylor's Version) (Lyric Video).mp3
Taylor Swift - right where you left me (Official Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=Ur_wAcYDnuA,https://i.ytimg.com/vi/Ur_wAcYDnuA/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - right where you left me (Official Lyric Video).mp3
Taylor Swift - We Are Never Ever Getting Back Together (Taylor's Version) (Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=zJFcr1KyFqE,https://i.ytimg.com/vi/zJFcr1KyFqE/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - We Are Never Ever Getting Back Together (Taylor's Version) (Lyric Video).mp3
Taylor Swift - The Archer (Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=8KpKc3C9V3w,https://i.ytimg.com/vi/8KpKc3C9V3w/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - The Archer (Lyric Video).mp3
"Taylor Swift - ""Slut!"" (Taylor's Version) (From The Vault) (Lyric Video)",Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=qrxsceexTBw,https://i.ytimg.com/vi/qrxsceexTBw/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - Slut! (Taylor's Version) (From The Vault) (Lyric Video).mp3
"Taylor Swift - Would've, Could've, Should've (Official Lyric Video)",Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=B-MfwP_RmHY,https://i.ytimg.com/vi/B-MfwP_RmHY/maxresdefault.jpg,"Taylor Swift/Single/Taylor Swift - Would've, Could've, Should've (Official Lyric Video).mp3"
Taylor Swift - I Knew You Were Trouble (Taylor's Version) (Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=TqAollrUJdA,https://i.ytimg.com/vi/TqAollrUJdA/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - I Knew You Were Trouble (Taylor's Version) (Lyric Video).mp3
Taylor Swift – invisible string (Official Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=OuFnpmGwg5k,https://i.ytimg.com/vi/OuFnpmGwg5k/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift – invisible string (Official Lyric Video).mp3
Taylor Swift – illicit affairs (Official Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=MLV2SJKWk4M,https://i.ytimg.com/vi/MLV2SJKWk4M/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift – illicit affairs (Official Lyric Video).mp3
Taylor Swift - Mastermind (Official Lyric Video),Taylor Swift,Taylor Swift,Single,usuk-pop,https://music.youtube.com/watch?v=Tmz1lz0zcLQ,https://i.ytimg.com/vi/Tmz1lz0zcLQ/maxresdefault.jpg,Taylor Swift/Single/Taylor Swift - Mastermind (Official Lyric Video).mp3
